product_id,star_rating,review
B00IKPYKWG,5,Kindle Fire HD7
B00IKPYKWG,5,Functional and much Cheaper than the iPad!
B00IKPYKWG,4,... didn't know what to expect but it is very nice.
B00IKPYKWG,4,Great Kindle
B00LCHRQL6,5,Five Stars
B00IKPYKWG,4,"They're good, just a few qualifications on that"
B00LCHRQL6,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Fire Tablet
B00IKPYKWG,4,Christmas Present for a Reader
B00IKPW0UA,5,Five Stars
B00LCHS1FG,4,kids gift
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Love it. Still getting use to it
B00LCHS1FG,5,Five Stars
B00IKPYKWG,1,One Star
B00IKPYKWG,5,Great product... From a regular iPad user
B00IKPW0UA,5,It's easy to navigate and if you have Amazon Prime
B00IKPW0UA,5,Love it.
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Five Stars
B00KC6XV58,4,Four Stars
B00KC89C2C,4,Four Stars
B00IKPYKWG,5,Yay for Surprise Gifts!
B00IKPW0UA,5,... as a tablet as well as a reader and easy to read and use
B00LCHNAA2,4,I do use it often
B00IKPW0UA,5,Purchased for 18 month old
B00IKPYKWG,2,Two Stars
B00IKPYKWG,5,Nice light weight
B00LCHS1FG,2,I am amazed at the ease of operation
B00IKPW0UA,4,good tablet
B00IKPYKWG,4,Four Stars
B00LCHSHMS,4,Happy with my decision
B00LCHS1FG,5,Its been great to see him smile because he was really upset ...
B00IKPYKWG,4,Four Stars
B00LCHRQL6,5,Kindle plus
B00IKPYKWG,5,"The HD Kindle has a great display, the videos I watch are crystal clear ..."
B00IKPYKWG,5,HD7
B00IKPYKWG,4,Awesome with 1 Exception
B00IKPW0UA,4,So far I really like it. I'm still learning on what i can ...
B00IKPW0UA,1,One Star
B00KC89C2C,3,"when i am reading a book, other things pop ..."
B00LCHRQL6,4,Compact and easy to use!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,So happy I upgraded!
B00IKPYKWG,5,Five Stars
B00LCHRQL6,5,Very satisfied
B00IKPW0UA,5,Love the new fire HD 7 bought it for my ...
B00IKPYKWG,5,great
B00IKPYKWG,4,Good tablet
B00IKPYKWG,4,Kindle love
B00IKPW0UA,5,Five Stars
B00LCHWEPE,5,Five Stars
B00IKPYKWG,5,Great Kindle
B00LCHSHMS,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,One of the best tablets!!!!
B00LCI2I7C,5,I like it.
B00LCHOCZY,5,Five Stars
B00LCHOCZY,5,Great for games.
B00KC6XV58,5,Love my new Kindle!
B00IKPYKWG,5,I am very happy with my FireHD
B00IKPYKWG,5,perfect size.
B00IKPYKWG,5,I especially like it for playing Words with Friends
B00KC89C2C,5,Five Stars
B00LCHOCZY,5,Love it!
B00IKPZ5V6,5,Big letters for big readers
B00IKPYKWG,5,Five Stars
B00LCHWEPE,4,Four Stars
B00IKPYKWG,4,The cameras for video chat are also not the best. Overall
B00IKPW0UA,4,The Fire HD 7 is pretty awesome. The sound on this thing is superb
B00IKPYKWG,5,Best purchase I have made in a long time
B00IKPYKWG,3,... think and this is my 4th survey a little annoying
B00IKPYKWG,3,plus and minus
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,5,Wonderful!
B00KC89C2C,5,New to me
B00KC89C2C,5,Very nice case
B00IKPW0UA,4,I love my new 2nd kindle
B00IKPYKWG,5,Amazon Fire Fantastic in every way!!
B00IKPYKWG,3,8GB double that.
B00IKPYKWG,5,Five Stars
B00KC72CRU,5,Kindle HD 7 16GB
B00IKPYKWG,5,You made my mom happy!
B00IKPYKWG,4,8GB is really to small to be useful for most things
B00IKPYKWG,3,Nice picture and good battery life (11 hr plane ride
B00IKPYKWG,4,Old lady is trying to learn new tricks!
B00LCHWEPE,4,Love it! Great volume
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00LCI2I7C,5,Glad to finally figure out best way to charge/save battery ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,great
B00KC6Y1MU,4,Four Stars
B00KC6XV58,5,good buy
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,2,Wish it had a hard cover instruction manual And what ...
B00LCHOCZY,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,This my second kindle. I use amazon almost exclusively ...
B00IKPYKWG,2,not pleased
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,Great tablet!
B00LCHWEPE,1,I am so disappointed with this product
B00IKPW0UA,1,One Star
B00IKPZ5V6,5,Love it
B00IKPYKWG,4,The new features were a good and useful improvement
B00IKPW0UA,5,Five Stars
B00IKPYKWG,3,not to pleased with it.
B00LCHNAA2,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHWEPE,3,"did not come with any directions,"
B00IKPYKWG,4,For the past two weeks I have thoroughly enjoyed my new tablet
B00KC89C2C,5,otherwise the touchscreen is great. It's also much easier to see the text ...
B00IKPYKWG,3,Very short battery life!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,I like it
B00LCHSHMS,2,Two Stars
B00LCHS1FG,5,Five Stars
B00IKPYKWG,1,One Star
B00KC6XV58,5,I've had a nook color for nearly 4 years & the difference in the display is amazing! The streaming video with Prime is a great .
B00IKPW0UA,5,Five Stars
B00KC89C2C,5,Five Stars
B00IKPZ5V6,5,"Great Resolution, Great Sound, Great Gift!"
B00KC6XV58,5,Better than the iPad
B00IKPYKWG,5,My new kindle fire is awesome. Screen is large enough to easily see and ...
B00IKPYKWG,5,Love my kindle Fire
B00IKPYKWG,4,I like my fire HD
B00IKPW0UA,5,Five Stars
B00LCHS1FG,5,Five Stars
B00LCI2I7C,5,Five Stars
B00IKPW0UA,4,I am happy with my purchase of the Kindle Fire HD
B00LCI2I7C,5,I Love My New Kindle
B00IKPYKWG,4,Good case
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Camera is a great +. 7 year old plays all kinds of ...
B00IKPYKWG,5,easy to set up and use
B00IKPYKWG,5,Best purchase
B00IKPW0UA,5,The best device I've ever owned!
B00KC72CRU,5,Five Stars
B00LCI2I7C,4,Four Stars
B00LCI2I7C,5,Replaced my original Kindle
B00LCHW422,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,3,Short battery life.
B00IKPW0UA,5,Five Stars
B00LCHS1FG,5,im really enjoying the fire
B00IKPYKWG,1,Dissappointed
B00IKPW0UA,5,Great!
B00IKPYKWG,1,One Star
B00KC89C2C,5,iPad who?
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Loved it!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00LCHOCZY,4,"Great product, Great price!"
B00LCHS1FG,5,we love kindles
B00IKPYKWG,5,Great product
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Great Gift!
B00IKPYKWG,5,Great Tab
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,I absolutely love the Kindle Fire HD
B00IKPYKWG,4,My favorite Christmas gift by far
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,AWESOME AWESOME AWESOME !!!!!!!!!
B00IKPYKWG,3,Three Stars
B00IKPYKWG,4,a good option for us
B00KC6XV58,5,It gets better and better
B00IKPYKWG,4,"very nice, does everything I need thus far"
B00IKPYKWG,4,Kendall is on fire.
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,I love my Kindle Fire HD Tablet!!
B00IKPYKWG,5,FIRE HD 7
B00IKPYKWG,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,I Love it!!
B00IKPW0UA,5,Great!! Easy to use - quick response
B00LCI2I7C,3,Too complicated
B00KC89C2C,4,This is great for the kids
B00IKPYKWG,5,Like it!
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,3,He has really enjoyed it!
B00LCHS1FG,1,go to many of the sites on internet I like to visit
B00IKPYKWG,5,LOVE
B00KC89C2C,3,Very smell
B00IKPYKWG,2,I'm debating whether to put the time into side loading better apps or selling it and getting something I'll be ...
B00LCHS1FG,4,great but a manual would be nice
B00IKPYKWG,5,Five Stars
B00LCHN19C,5,Switching from book reading to surfing the net is easy. The picture quality is excellent
B00IKPYKWG,5,Super fast.
B00IKPYKWG,5,Best gift I got this year
B00LCHRQL6,5,Great little device
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,3,but I'm disappointed with the apps available
B00IKPYKWG,5,so good. I've only been using it for little over ...
B00IKPYKWG,5,I love it!
B00IKPW0UA,5,Five Stars
B00LCI3LUA,5,Love it!
B00IKPW0UA,1,One Star
B00IKPYKWG,5,fits nicely in my hands
B00IKPYKWG,4,Nice
B00IKPYKWG,5,Excellent!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPW0UA,3,"Very nice, however 1st one has issues out of the ..."
B00LCI2I7C,5,"Great Christmas gift!My 3rd Kindle, best ever!"
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Great surprise gift!
B00LCHS1FG,3,Not happy. Got for my dad for Christmas
B00LCHS1FG,5,Love the Fire HD.
B00IKPW0UA,5,Five Stars
B00IKPYKWG,3,user guide would be greatly appreciated. a kindle veteran might do fine but newbies beware
B00IKPYKWG,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,I recently bought my son his Kindle and he is really enjoying it (I still love mine! ) We've added Amazon Prime and enjoy ...
B00LCHWEPE,5,Five Stars
B00IKPYKWG,4,"Great tablet, but 8gb is too few knowing that ..."
B00LCHOCZY,5,Five Stars
B00LCHWEPE,5,Best gift.
B00LCHRQL6,1,huge disappointment
B00LCHOCZY,5,Perfect size for me
B00IKPW0UA,5,Love it!
B00IKPYKWG,1,One Star
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Great device.
B00IKPZ5V6,5,Five Stars
B00LCHOCZY,1,Pay for a brand new kindle but get a refurbished one
B00LCHRQL6,4,Four Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00KC72CRU,5,Love it!
B00IKPYKWG,2,where do I go for step by step instruction with this..
B00LCHRQL6,5,Satisfied all my needs
B00IKPYKWG,5,Five Stars
B00LCI2I7C,5,Lucky Christmas recipient!
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,"My best ""toy"" so far!"
B00IKPYKWG,5,Five Stars
B00IKPW0UA,3,and I hate the popup advertisements
B00KC6XV58,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,3,Three Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,They love the tablets and the size even in it's case ...
B00LCI3LUA,4,This is nice but the battery doesnt last near as long as ...
B00LCHRQL6,5,Five Stars
B00IKPYKWG,1,This new kindle is not working right. Can not ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,I recommend it highly
B00LCHNGZG,5,Awesome!!!!
B00IKPYKWG,5,FLAWLESS
B00IKPYKWG,4,My first tablet. Still learning it.
B00IKPYKWG,5,Best Purchase Yey!!
B00LCI2I7C,5,Cool
B00IKPYKWG,5,Love it!
B00IKPYKWG,5,Loved it
B00IKPYKWG,5,first tablet
B00LCHRQL6,5,Five Stars
B00IKPW0UA,5,Five Stars
B00LCI2I7C,5,Five Stars
B00LCHOCZY,1,... you had included a manual of instructions for novices like us.
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Easy to use and set up
B00IKPZ5V6,5,We love them.
B00LCHS1FG,5,... all it can do but so far it is great!
B00IKPW0UA,5,Five Stars
B00LCI2I7C,5,Love It!
B00KC6XV58,4,but so far it is great!
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,If you love to read the a Kindle Fire is the way to go!
B00LCHOCZY,5,Five Stars
B00LCHOCZY,5,awsome kindle
B00IKPW0UA,4,"Kindle Fire HD 7"" review"
B00IKPW0UA,5,Great produce for the price!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,My wife got me a new one for Christmas and I like it as much as I liked the first one
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHSHMS,5,Five Stars
B00IKPW0UA,3,Meh
B00LCHS1FG,4,Four Stars
B00LCI2I7C,5,Five Stars
B00IKPW0UA,4,Four Stars
B00LCI2I7C,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,3,bad switch
B00IKPW0UA,1,Would be a zero but 1star is the lowest
B00LCHRQL6,5,Five Stars
B00IKPW0UA,4,Overall very happy with the Fire HD 7
B00IKPYKWG,3,While I love the features and new software
B00IKPW0UA,5,"AMAZON  FIRE  7,  7"" HD Display,  Wi-Fi, 16GB"
B00IKPW0UA,5,very nice
B00LCHS1FG,5,Five Stars
B00IKPW0UA,5,Great for your child's education and entertainment!
B00LCHOCZY,5,Love it!
B00IKPYKWG,2,Two Stars
B00IKPW0UA,5,Love it
B00IKPYKWG,5,I love my fire HD 7
B00IKPW0UA,5,great!!!!!
B00IKPW0UA,5,love my hd7 case
B00IKPYKWG,4,Four Stars
B00IKPW0UA,4,This Fire is a good tool when you do not have access to a ...
B00LCHOCZY,5,"Complements, does not compete with 8.9"
B00IKPYKWG,5,Five Stars
B00IKPYKWG,2,Get an Android tablet and not this fire OS
B00IKPW0UA,4,like it
B00IKPYKWG,5,I love my kindle
B00IKPW0UA,4,Four Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,4,pros and cons
B00IKPYKWG,5,THE BEST CHRISTMAS PRESENT
B00IKPYKWG,4,I love the Fire Kindle
B00IKPYKWG,5,Wonderful for reading
B00IKPYKWG,5,in perfect condition. I love it
B00LCHSHMS,5,Five Stars
B00IKPYKWG,1,One Star
B00IKPYKWG,5,Five Stars
B00LCHNAA2,5,Great 7-in tablet
B00LCHN19C,5,Five Stars
B00LCHN19C,4,The Fire HD7 was better than most of my expectations
B00IKPW0UA,5,GREAT VALUE!!
B00LCHS1FG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,3,its okay not as good as the one I had before
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,its awesome. i love using it when my kids are ...
B00LCHOCZY,3,The camera was nice for price but dont expect much
B00IKPYKWG,4,I love my Kindle
B00LCHOCZY,5,Great!
B00IKPX4GY,5,love
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHRQL6,1,Still Has Bugs -- Mine is Dead
B00IKPYKWG,4,This is my 6th Kindle they get better and better
B00IKPYKWG,5,more storage
B00IKPYKWG,5,Love this kindle but if you don't cut off the ...
B00LCHS1FG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,good graphics and easy to use
B00KC89C2C,4,it's not as easy to use as the original fire
B00IKPW0UA,5,kindle
B00IKPW0UA,5,d
B00IKPW0UA,1,buy a Samsung tab
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,2nd Kindle purchase
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,great for everything
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,Should have at least gotten a free 30 days of ...
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,Can't live with out it!!!!!
B00IKPYKWG,4,Four Stars
B00LCHSHMS,5,Reliable and many books and programs available for it
B00IKPW0UA,5,... it out but the sound and picture are really good. I haven't used the camera yet
B00LCI2I7C,5,Five Stars
B00IKPW0UA,5,it performance was excellent. I was pleasantly surprised
B00LCHSHMS,5,Five Stars
B00IKPYKWG,5,lightweight like it much better than my old kindle
B00IKPW0UA,5,The Fire is HOT!!!!
B00KC6XV58,5,Works great!
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,It's absolutely perfect I love it I love the Wi-Fi
B00IKPYKWG,5,I love it! The picture is amazing along with the ...
B00IKPYKWG,4,Kiindle Fire Luv it
B00LCHRQL6,5,Love it
B00IKPW0UA,5,So far they love it and so do we
B00KC6XV58,5,Five Stars
B00IKPYKWG,3,Love my Kindle - Hate the ads
B00IKPYKWG,5,Five Stars
B00IKPYKWG,1,CRAPPY SERVICE WHICH DOES NOT Care
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,"Everything in the pack is fine, except the cover does not fit my Kindle"
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHNAA2,5,An improved Kindle in color no less
B00IKPYKWG,5,It works better then I do
B00IKPW0UA,3,Works great.
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPYKWG,2,it was fine when it was fine at first but our skyping ...
B00LCHRQL6,5,"Excellent Tablet for Reading, Learning, and Streaming Videos"
B00KC6XV58,4,Kindle is great except you cant set your own background
B00IKPW0UA,1,super disappointed
B00IKPYKWG,5,Perfect for the whole family
B00LCHWEPE,5,excellent
B00LCHS1FG,5,Five Stars
B00IKPYKWG,3,One of the main reasons I got it was to ...
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,I like it very much
B00LCI2I7C,5,Five Stars
B00LCHS1FG,1,They best not make it difficult either
B00IKPYKWG,4,Four Stars
B00IKPYKWG,2,Great product
B00LCHS1FG,5,I love it. It is easy to use
B00LCHRQL6,5,"Very pleased.  Nice, solid product.  Well built."
B00IKPYKWG,2,It's not so easy to navigate so I find that right now
B00LCHWEPE,5,"I love it, it is a HUGE improvement from my ..."
B00IKPW0UA,4,Love it! My first experience with a tablet and ...
B00LCHWEPE,5,Kindle
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,good gadget
B00LCHS1FG,5,I loved it!
B00IKPYKWG,5,So easy to work through
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,2,Works – but they don't make'em like the used to.
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Fire... and I mean Fire
B00LCI2I7C,2,Waste of money
B00LCHS1FG,5,Five Stars
B00IKPYKWG,5,My 7 year old Loves it!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,old tonew
B00IKPYKWG,4,Great purchase. My daughter loves it
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,4,This was a gift for my 78 year old Mother ...
B00LCHOCZY,4,Four Stars
B00LCHOCZY,5,Love my toy.
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHRQL6,5,Wonderful product
B00IKPW0UA,5,She love it she nine
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,"very, very pleased"
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,I just love it. I am still figuring it out
B00LCI3LUA,3,"It's okay, but not fantastic..."
B00IKPW0UA,5,Great upgrade over previous versions.
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Christmas gift
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,4,It's easy to use
B00LCHWEPE,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,love free time
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,"Intuitive design, very versatile considering the price"
B00LCHS1FG,5,love my new Kindle - but the deals that came ...
B00KC6XV58,5,This one is so much better than the first edition kindle fire
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,HD 7 camera
B00IKPYKWG,5,It is great! More than I expected for the price
B00LCHRQL6,4,Nice gift.
B00LCHOCZY,5,Love it!!
B00IKPYKWG,5,love my device
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Fire HD is fine.
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,As advertised!
B00IKPZ5V6,5,Love it!
B00IKPYKWG,1,Poor Service
B00IKPW0UA,5,Easy to use
B00LCHOCZY,5,"I really love it, I'm just starting today learn the many ..."
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Happy with the Kindle Fire HD 7
B00IKPW0UA,5,Love it!
B00LCI2I7C,5,Excellent
B00LCHS1FG,5,For the money this is an excellent device. This is my first tablet and and ...
B00IKPW0UA,5,Five Stars
B00IKPYKWG,2,Worth the price.
B00IKPW0UA,5,Five Stars
B00LCHS1FG,1,Still get adds after paying for the add removal.
B00LCHS1FG,5,Five Stars
B00LCHOCZY,5,My wife Loves it
B00IKPW0UA,5,Five Stars
B00IKPYKWG,2,Two Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Love the ability to change size of font and lightning
B00IKPYKWG,2,Weak charge
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Love it
B00LCHSHMS,5,fire hd
B00IKPYKWG,5,best xmas gift
B00LCHRQL6,5,Five Stars
B00LCHWEPE,5,Great Gift
B00IKPW0UA,5,A great must have.
B00LCHN19C,5,I love this product and am having so much fun reading ...
B00IKPYKWG,5,Love it! Picture and color is great
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,Wow!
B00IKPYKWG,5,Easy to use and I'm still learning of its' capabilities ...
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Hubby loves his Kindle
B00LCHS1FG,5,Five Stars
B00IKPW0UA,4,"Nice, but anti-glare screen protector is a must!!!"
B00LCHOCZY,5,"So far I have been enjoying my new kindle, ..."
B00IKPYKWG,4,Four Stars
B00KC89C2C,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Absolutely love it! I already owned an older Kindle and ...
B00IKPW0UA,5,I absolutely love it. Best Christmas present I've gotten in a ...
B00IKPYKWG,5,Five Stars
B00LCHSHMS,5,Highly Recommend!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHS1FG,3,Three Stars
B00IKPYKWG,3,Kindle Fire Special Offers
B00IKPW0UA,5,Love my new Kindle!!
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPW0UA,4,Four Stars
B00IKPYKWG,3,"The processor seems fast and the clarity is good, I don't like the fact that you cannot ..."
B00IKPYKWG,5,Love if!
B00KC89C2C,5,Five Stars
B00LCHS1FG,4,Better Than A Laptop for me!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCI2I7C,5,Five Stars
B00LCHNAA2,5,Definitely recommend for parental controls.
B00IKPYKWG,4,I was quite disappointed to realize that FreeTime is designed for MUCH younger ...
B00IKPW0UA,3,I hate that I can't download my bejewled blitz and my ...
